num	rate
10	0.176
50	1.3549
100	2.5907
150	3.7964
200	5.8766
250	7.5373
300	9.1634
350	11.0167
400	13.1879
450	15.0068
500	16.3475
550	17.8595
600	20.0615
650	21.6721
700	22.9369
750	24.3847
800	25.8017
850	27.3922
900	28.6298
950	29.9371
1000	31.4338
