num	rate
10	0.0351
50	0.0813
100	0.4105
150	0.8676
200	0.9655
250	0.9922
300	0.991
350	0.9953
400	0.996
450	0.9969
500	0.9971
550	0.9973
600	0.9974
650	0.9978
700	0.9979
750	0.9975
800	0.9981
850	0.9982
900	0.9983
950	0.9984
1000	0.9986
