num	rate
10	0.112
50	0.5688
100	1.4319
150	2.966
200	4.9304
250	6.2756
300	9.0972
350	12.2511
400	14.5061
450	16.2985
500	18.6202
550	20.3328
600	22.2878
650	24.1676
700	25.9235
750	27.6707
800	29.0751
850	30.6727
900	31.9773
950	33.4636
1000	34.8475
