num	rate
10	0.5692
50	6.9318
100	18.6221
150	26.7709
200	34.0298
250	40.8083
300	47.2962
350	53.7084
400	59.8892
450	65.9602
500	71.8571
550	77.6247
600	83.4841
650	89.0793
700	94.7186
750	100.2215
800	105.7632
850	111.0324
900	116.453
950	121.8765
1000	127.1819
