num	rate
10	0.5534
50	3.4848
100	7.388
150	12.1805
200	16.4568
250	20.7361
300	24.7261
350	28.9799
400	33.0826
450	37.2819
500	41.4266
550	45.5926
600	49.6696
650	53.8945
700	58.0339
750	62.0645
800	66.3745
850	70.463
900	74.563
950	78.74
1000	82.8296
