num	rate
10	0.19
50	1.0909
100	2.4068
150	3.9154
200	5.5422
250	7.1959
300	8.4026
350	9.6515
400	10.7278
450	11.857
500	12.9486
550	14.0566
600	15.1042
650	16.2182
700	17.3149
750	18.4432
800	19.5648
850	20.6739
900	21.7857
950	22.9202
1000	24.0747
