num	rate
10	0.3186
50	2.5168
100	9.0402
150	16.4431
200	22.4311
250	27.2867
300	31.6085
350	35.8495
400	39.9087
450	43.8629
500	47.7898
550	51.6348
600	55.4531
650	59.2943
700	62.9218
750	66.6435
800	70.2801
850	73.848
900	77.4227
950	80.8471
1000	84.2154
