num	rate
10	0.322
50	1.827
100	4.138
150	6.4528
200	9.3894
250	12.0668
300	14.9326
350	17.5824
400	20.0685
450	22.5579
500	25.0829
550	27.6192
600	30.1003
650	32.6441
700	35.1253
750	37.6491
800	40.1805
850	42.6959
900	45.181
950	47.7189
1000	50.2771
