num	rate
10	0.597
50	3.2422
100	7.0051
150	10.0305
200	12.7871
250	15.4191
300	18.1417
350	20.9304
400	23.6729
450	26.5386
500	29.4114
550	32.3189
600	35.1966
650	38.0282
700	41.0319
750	43.8927
800	46.856
850	49.7071
900	52.6836
950	55.563
1000	58.4994
