num	rate
10	0.5596
50	3.143
100	6.8398
150	10.1138
200	12.8082
250	15.4505
300	18.1669
350	20.9241
400	23.7208
450	26.549
500	29.4291
550	32.3117
600	35.1766
650	38.109
700	41.0086
750	43.896
800	46.8735
850	49.7427
900	52.6845
950	55.5366
1000	58.4627
