num	rate
10	0.134
50	0.5774
100	1.3758
150	2.7709
200	4.5067
250	7.1161
300	9.4854
350	12.2342
400	13.9658
450	16.5509
500	18.7343
550	20.941
600	22.1859
650	24.4565
700	25.9287
750	27.6313
800	29.0084
850	30.6218
900	32.0606
950	33.4517
1000	34.8375
